Fecha,trend
2015-06-01,17.650496575342466
2015-06-02,17.634317351598174
2015-06-03,17.628115296803653
2015-06-04,17.628174657534245
2015-06-05,17.631166666666665
2015-06-06,17.636038812785387
2015-06-07,17.64544178082192
2015-06-08,17.65177283105023
2015-06-09,17.66353196347032
2015-06-10,17.675286529680363
2015-06-11,17.69128196347032
2015-06-12,17.70191210045662
2015-06-13,17.711221461187215
2015-06-14,17.705052511415523
2015-06-15,17.708570776255705
2015-06-16,17.712557077625572
2015-06-17,17.704892694063926
2015-06-18,17.703211187214613
2015-06-19,17.710610730593608
2015-06-20,17.720706621004567
2015-06-21,17.729938356164382
2015-06-22,17.734673515981733
2015-06-23,17.737512557077622
2015-06-24,17.740552511415526
2015-06-25,17.746987442922375
2015-06-26,17.751522831050227
2015-06-27,17.75594406392694
2015-06-28,17.76222602739726
2015-06-29,17.758077625570778
2015-06-30,17.771946347031964
2015-07-01,17.79076141552511
2015-07-02,17.818818493150683
2015-07-03,17.84051598173516
2015-07-04,17.859550228310503
2015-07-05,17.881310502283103
2015-07-06,17.907480593607307
2015-07-07,17.9185102739726
2015-07-08,17.933414383561644
2015-07-09,17.96471232876712
2015-07-10,17.996410958904107
2015-07-11,18.018100456621003
2015-07-12,18.042255707762557
2015-07-13,18.057954337899545
2015-07-14,18.064045662100455
2015-07-15,18.067424657534247
2015-07-16,18.064562785388127
2015-07-17,18.066924657534248
2015-07-18,18.058141552511415
2015-07-19,18.055141552511415
2015-07-20,18.069332191780823
2015-07-21,18.072583333333334
2015-07-22,18.083294520547945
2015-07-23,18.090829908675797
2015-07-24,18.09792694063927
2015-07-25,18.113447488584473
2015-07-26,18.134994292237444
2015-07-27,18.150480593607305
2015-07-28,18.162409817351598
2015-07-29,18.167430365296806
2015-07-30,18.173880136986302
2015-07-31,18.168998858447488
2015-08-01,18.153807077625572
2015-08-02,18.155332191780822
2015-08-03,18.16242465753425
2015-08-04,18.165868721461187
2015-08-05,18.17267808219178
2015-08-06,18.178956621004566
2015-08-07,18.18501484018265
2015-08-08,18.19833105022831
2015-08-09,18.217373287671233
2015-08-10,18.240523972602738
2015-08-11,18.26219406392694
2015-08-12,18.2823698630137
2015-08-13,18.29936415525114
2015-08-14,18.319437214611874
2015-08-15,18.337958904109588
2015-08-16,18.334337899543378
2015-08-17,18.325376712328765
2015-08-18,18.31127511415525
2015-08-19,18.29604908675799
2015-08-20,18.2950102739726
2015-08-21,18.287173515981735
2015-08-22,18.291736301369863
2015-08-23,18.284284246575343
2015-08-24,18.28014611872146
2015-08-25,18.277456621004568
2015-08-26,18.273382420091323
2015-08-27,18.273184931506847
2015-08-28,18.262984018264838
2015-08-29,18.243615296803654
2015-08-30,18.234257990867583
2015-08-31,18.215891552511415
2015-09-01,18.20438926940639
2015-09-02,18.203091324200912
2015-09-03,18.19941095890411
2015-09-04,18.201922374429223
2015-09-05,18.20238698630137
2015-09-06,18.19785388127854
2015-09-07,18.189349315068494
2015-09-08,18.17365068493151
2015-09-09,18.16553538812785
2015-09-10,18.15445091324201
2015-09-11,18.14009474885845
2015-09-12,18.126530821917807
2015-09-13,18.12073287671233
2015-09-14,18.11925228310502
2015-09-15,18.118236301369862
2015-09-16,18.126932648401826
2015-09-17,18.137999999999998
2015-09-18,18.133861872146117
2015-09-19,18.12935502283105
2015-09-20,18.121835616438354
2015-09-21,18.114190639269406
2015-09-22,18.117236301369864
2015-09-23,18.120592465753425
2015-09-24,18.124517123287667
2015-09-25,18.12784817351598
2015-09-26,18.114781963470314
2015-09-27,18.098142694063924
2015-09-28,18.077807077625568
2015-09-29,18.06308333333333
2015-09-30,18.05037785388128
2015-10-01,18.03286415525114
2015-10-02,18.014891552511415
2015-10-03,17.999308219178083
2015-10-04,17.987197488584478
2015-10-05,17.9645
2015-10-06,17.953307077625574
2015-10-07,17.945271689497716
2015-10-08,17.9539600456621
2015-10-09,17.963429223744292
2015-10-10,17.966873287671234
2015-10-11,17.956192922374427
2015-10-12,17.93985388127854
2015-10-13,17.92118378995434
2015-10-14,17.90515182648402
2015-10-15,17.91090296803653
2015-10-16,17.911649543379
2015-10-17,17.908461187214613
2015-10-18,17.906972602739728
2015-10-19,17.910375570776253
2015-10-20,17.90579680365297
2015-10-21,17.887552511415524
2015-10-22,17.875617579908674
2015-10-23,17.86619292237443
2015-10-24,17.857264840182648
2015-10-25,17.854188356164386
2015-10-26,17.857763698630137
2015-10-27,17.864382420091324
2015-10-28,17.865464611872145
2015-10-29,17.861892694063926
2015-10-30,17.85532191780822
2015-10-31,17.849853881278538
2015-11-01,17.829640410958902
2015-11-02,17.820602739726027
2015-11-03,17.820011415525116
2015-11-04,17.82982077625571
2015-11-05,17.830664383561643
2015-11-06,17.815624429223746
2015-11-07,17.8030901826484
2015-11-08,17.78446575342466
2015-11-09,17.75948173515982
2015-11-10,17.726174657534248
2015-11-11,17.691682648401827
2015-11-12,17.67338584474886
2015-11-13,17.644179223744292
2015-11-14,17.63023287671233
2015-11-15,17.621954337899545
2015-11-16,17.61136073059361
2015-11-17,17.596844748858445
2015-11-18,17.59200228310502
2015-11-19,17.597501141552513
2015-11-20,17.60228310502283
2015-11-21,17.610490867579912
2015-11-22,17.60725
2015-11-23,17.594141552511417
2015-11-24,17.58233219178082
2015-11-25,17.56688698630137
2015-11-26,17.551923515981734
2015-11-27,17.542179223744295
2015-11-28,17.521011415525116
2015-11-29,17.502898401826485
2015-11-30,17.484271689497717
2015-12-01,17.465802511415525
2015-12-02,17.449785388127857
2015-12-03,17.433812785388128
2015-12-04,17.4156598173516
2015-12-05,17.396028538812786
2015-12-06,17.37927397260274
2015-12-07,17.366577625570777
2015-12-08,17.355560502283105
2015-12-09,17.35528196347032
2015-12-10,17.368186073059363
2015-12-11,17.384898401826483
2015-12-12,17.39851712328767
2015-12-13,17.41918607305936
2015-12-14,17.44887557077626
2015-12-15,17.46609703196347
2015-12-16,17.457715753424658
2015-12-17,17.437850456621007
2015-12-18,17.41992808219178
2015-12-19,17.403882420091325
2015-12-20,17.3882100456621
2015-12-21,17.380519406392693
2015-12-22,17.3790901826484
2015-12-23,17.39292123287671
2015-12-24,17.403775114155252
2015-12-25,17.4049200913242
2015-12-26,17.40030707762557
2015-12-27,17.392130136986303
2015-12-28,17.384586757990867
2015-12-29,17.374171232876712
2015-12-30,17.36818607305936
2015-12-31,17.367471461187215
2016-01-01,17.3714200913242
2016-01-02,17.37312100456621
2016-01-03,17.376262557077624
2016-01-04,17.372294520547946
2016-01-05,17.36286872146119
2016-01-06,17.351657534246577
2016-01-07,17.33402739726027
2016-01-08,17.323561643835617
2016-01-09,17.323961187214614
2016-01-10,17.328180365296802
2016-01-11,17.329647260273973
2016-01-12,17.322486301369864
2016-01-13,17.308775114155253
2016-01-14,17.293920091324203
2016-01-15,17.279897260273977
2016-01-16,17.27379680365297
2016-01-17,17.27770662100457
2016-01-18,17.282857305936076
2016-01-19,17.282584474885844
2016-01-20,17.28266894977169
2016-01-21,17.275043378995434
2016-01-22,17.26327397260274
2016-01-23,17.262600456621005
2016-01-24,17.264432648401826
2016-01-25,17.2625
2016-01-26,17.26082305936073
2016-01-27,17.26190296803653
2016-01-28,17.266715753424663
2016-01-29,17.27608789954338
2016-01-30,17.28428082191781
2016-01-31,17.283261415525118
2016-02-01,17.2815296803653
2016-02-02,17.281259132420093
2016-02-03,17.283426940639274
2016-02-04,17.28672602739726
2016-02-05,17.28867465753425
2016-02-06,17.289576484018266
2016-02-07,17.28895319634703
2016-02-08,17.291221461187217
2016-02-09,17.286460045662103
2016-02-10,17.279811643835615
2016-02-11,17.283599315068493
2016-02-12,17.295939497716894
2016-02-13,17.31044520547945
2016-02-14,17.32110273972603
2016-02-15,17.331368721461185
2016-02-16,17.337463470319634
2016-02-17,17.335396118721462
2016-02-18,17.333408675799088
2016-02-19,17.32983561643836
2016-02-20,17.32307420091324
2016-02-21,17.323511415525115
2016-02-22,17.343383561643833
2016-02-23,17.370074200913244
2016-02-24,17.389029680365297
2016-02-25,17.401650684931507
2016-02-26,17.40940525114155
2016-02-27,17.414795662100456
2016-02-28,17.41422831050228
2016-02-29,17.409589041095888
2016-03-01,17.41177511415525
2016-03-02,17.41695205479452
2016-03-03,17.42677283105023
2016-03-04,17.44670776255708
2016-03-05,17.46539383561644
2016-03-06,17.486721461187216
2016-03-07,17.504479452054795
2016-03-08,17.52874429223744
2016-03-09,17.55226712328767
2016-03-10,17.55677283105023
2016-03-11,17.555736301369862
2016-03-12,17.558649543378998
2016-03-13,17.56255821917808
2016-03-14,17.579762557077622
2016-03-15,17.583916666666667
2016-03-16,17.583730593607307
2016-03-17,17.57938127853881
2016-03-18,17.587452054794518
2016-03-19,17.595437214611874
2016-03-20,17.596543378995435
2016-03-21,17.592824200913242
2016-03-22,17.589775114155252
2016-03-23,17.585884703196346
2016-03-24,17.58292579908676
2016-03-25,17.58033789954338
2016-03-26,17.578220319634703
2016-03-27,17.57879109589041
2016-03-28,17.57642808219178
2016-03-29,17.576614155251143
2016-03-30,17.585051369863013
2016-03-31,17.591013698630135
2016-04-01,17.59417123287671
2016-04-02,17.595044520547944
2016-04-03,17.586600456621007
2016-04-04,17.590464611872143
2016-04-05,17.58939611872146
2016-04-06,17.59520091324201
2016-04-07,17.611688356164386
2016-04-08,17.61713698630137
2016-04-09,17.62187785388128
2016-04-10,17.624819634703197
2016-04-11,17.626335616438357
2016-04-12,17.6250296803653
2016-04-13,17.613406392694067
2016-04-14,17.61190410958904
2016-04-15,17.615191780821917
2016-04-16,17.60834474885845
2016-04-17,17.605680365296806
2016-04-18,17.611171232876714
2016-04-19,17.612347031963473
2016-04-20,17.612769406392694
2016-04-21,17.627243150684933
2016-04-22,17.635279680365297
2016-04-23,17.64105479452055
2016-04-24,17.642656392694064
2016-04-25,17.634436073059362
2016-04-26,17.63829566210046
2016-04-27,17.650039954337903
2016-04-28,17.661947488584477
2016-04-29,17.670813926940642
2016-04-30,17.67579566210046
2016-05-01,17.67578881278539
2016-05-02,17.6705399543379
2016-05-03,17.671172374429226
2016-05-04,17.67565068493151
2016-05-05,17.676257990867583
2016-05-06,17.672058219178084
2016-05-07,17.66396118721461
2016-05-08,17.64631621004566
2016-05-09,17.622824200913243
2016-05-10,17.60889383561644
2016-05-11,17.605236301369864
2016-05-12,17.595939497716895
2016-05-13,17.585076484018266
2016-05-14,17.576926940639268
2016-05-15,17.575906392694066
2016-05-16,17.57390068493151
2016-05-17,17.572694063926942
2016-05-18,17.570123287671237
2016-05-19,17.571292237442925
2016-05-20,17.572682648401827
2016-05-21,17.56951712328767
2016-05-22,17.564476027397262
2016-05-23,17.578074200913242
2016-05-24,17.5819897260274
2016-05-25,17.583658675799086
2016-05-26,17.56588584474886
2016-05-27,17.552521689497716
2016-05-28,17.547019406392693
2016-05-29,17.54853767123288
2016-05-30,17.556285388127854
2016-05-31,17.566390410958903
2016-06-01,17.582368721461187
2016-06-02,17.589897260273975
2016-06-03,17.596574200913242
2016-06-04,17.595526255707764
2016-06-05,17.602236301369864
2016-06-06,17.614014840182648
2016-06-07,17.621094748858447
2016-06-08,17.621899543378994
2016-06-09,17.6233698630137
2016-06-10,17.621979452054795
2016-06-11,17.622792237442923
2016-06-12,17.619644977168953
2016-06-13,17.613995433789952
2016-06-14,17.600141552511417
2016-06-15,17.591849315068494
2016-06-16,17.590301369863013
2016-06-17,17.588371004566213
2016-06-18,17.59407876712329
2016-06-19,17.596608447488585
2016-06-20,17.594119863013702
2016-06-21,17.584592465753424
2016-06-22,17.58069178082192
2016-06-23,17.578842465753425
2016-06-24,17.579476027397263
2016-06-25,17.580910958904113
2016-06-26,17.580446347031966
2016-06-27,17.567440639269407
2016-06-28,17.553681506849315
2016-06-29,17.548455479452056
2016-06-30,17.54483904109589
2016-07-01,17.525923515981738
2016-07-02,17.500969178082194
2016-07-03,17.477577625570774
2016-07-04,17.46240068493151
2016-07-05,17.44578196347032
2016-07-06,17.450656392694064
2016-07-07,17.45346689497717
2016-07-08,17.42944863013699
2016-07-09,17.403761415525118
2016-07-10,17.380932648401824
2016-07-11,17.354416666666665
2016-07-12,17.34526712328767
2016-07-13,17.350484018264844
2016-07-14,17.359149543378997
2016-07-15,17.36701598173516
2016-07-16,17.35298630136986
2016-07-17,17.353811643835616
2016-07-18,17.359110730593606
2016-07-19,17.353262557077628
2016-07-20,17.339235159817353
2016-07-21,17.32029794520548
2016-07-22,17.316527397260273
2016-07-23,17.312537671232874
2016-07-24,17.303708904109584
2016-07-25,17.28266438356164
2016-07-26,17.26687214611872
2016-07-27,17.253012557077625
2016-07-28,17.25041894977169
2016-07-29,17.2469303652968
2016-07-30,17.244914383561643
2016-07-31,17.24802283105023
2016-08-01,17.250905251141553
2016-08-02,17.24940525114155
2016-08-03,17.25321917808219
2016-08-04,17.251710045662097
2016-08-05,17.264828767123284
2016-08-06,17.284053652968034
2016-08-07,17.291288812785385
2016-08-08,17.292396118721456
2016-08-09,17.294235159817347
2016-08-10,17.28106621004566
2016-08-11,17.257804794520545
2016-08-12,17.23817123287671
2016-08-13,17.22340525114155
2016-08-14,17.208812785388126
2016-08-15,17.21153310502283
2016-08-16,17.21313127853881
2016-08-17,17.226819634703194
2016-08-18,17.242779680365295
2016-08-19,17.246581050228308
2016-08-20,17.253615296803652
2016-08-21,17.25833219178082
2016-08-22,17.259263698630136
2016-08-23,17.263721461187213
2016-08-24,17.27150799086758
2016-08-25,17.28458105022831
2016-08-26,17.28657191780822
2016-08-27,17.298320776255707
2016-08-28,17.308159817351598
2016-08-29,17.313978310502286
2016-08-30,17.32314383561644
2016-08-31,17.32770091324201
2016-09-01,17.322486301369864
2016-09-02,17.31243607305936
2016-09-03,17.304453196347033
2016-09-04,17.31254109589041
2016-09-05,17.328101598173518
2016-09-06,17.34519406392694
2016-09-07,17.360470319634704
2016-09-08,17.37514497716895
2016-09-09,17.390729452054796
2016-09-10,17.41254109589041
2016-09-11,17.428234018264842
2016-09-12,17.435076484018264
2016-09-13,17.449957762557077
2016-09-14,17.467835616438357
2016-09-15,17.47543493150685
2016-09-16,17.478544520547945
2016-09-17,17.485738584474888
2016-09-18,17.497262557077626
2016-09-19,17.51676484018265
2016-09-20,17.52828310502283
2016-09-21,17.521437214611872
2016-09-22,17.504739726027395
2016-09-23,17.49223287671233
2016-09-24,17.47375228310502
2016-09-25,17.466344748858447
2016-09-26,17.465581050228312
2016-09-27,17.470373287671233
2016-09-28,17.46864497716895
2016-09-29,17.471252283105024
2016-09-30,17.486800228310504
2016-10-01,17.498440639269408
2016-10-02,17.502284246575343
2016-10-03,17.506479452054794
2016-10-04,17.52143493150685
2016-10-05,17.52491894977169
2016-10-06,17.531908675799087
2016-10-07,17.535111872146118
2016-10-08,17.542676940639268
2016-10-09,17.552996575342465
2016-10-10,17.57485616438356
2016-10-11,17.597231735159816
2016-10-12,17.62084817351598
2016-10-13,17.641851598173517
2016-10-14,17.650915525114154
2016-10-15,17.662859589041098
2016-10-16,17.675877853881282
2016-10-17,17.695436073059362
2016-10-18,17.71243378995434
2016-10-19,17.731802511415527
2016-10-20,17.74648059360731
2016-10-21,17.753982876712328
2016-10-22,17.758850456621005
2016-10-23,17.771658675799088
2016-10-24,17.787585616438356
2016-10-25,17.799866438356162
2016-10-26,17.798963470319634
2016-10-27,17.793979452054792
2016-10-28,17.787675799086756
2016-10-29,17.778920091324203
2016-10-30,17.76721803652968
2016-10-31,17.76652397260274
2016-11-01,17.772805936073063
2016-11-02,17.77754794520548
2016-11-03,17.782585616438354
2016-11-04,17.780165525114157
2016-11-05,17.780700913242008
2016-11-06,17.792965753424657
2016-11-07,17.816271689497718
2016-11-08,17.836730593607307
2016-11-09,17.853663242009134
2016-11-10,17.859850456621004
2016-11-11,17.870093607305932
2016-11-12,17.875955479452053
2016-11-13,17.882603881278538
2016-11-14,17.88970205479452
2016-11-15,17.90129109589041
2016-11-16,17.914094748858446
2016-11-17,17.909473744292235
2016-11-18,17.901404109589038
2016-11-19,17.899480593607304
2016-11-20,17.901444063926938
2016-11-21,17.911487442922372
2016-11-22,17.935240867579907
2016-11-23,17.956454337899544
2016-11-24,17.98294406392694
2016-11-25,18.00569520547945
2016-11-26,18.016937214611872
2016-11-27,18.03491210045662
2016-11-28,18.050099315068493
2016-11-29,18.065915525114157
2016-11-30,18.07548287671233
2016-12-01,18.097
2016-12-02,18.112484018264837
2016-12-03,18.119246575342466
2016-12-04,18.130317351598173
2016-12-05,18.133520547945203
2016-12-06,18.13430707762557
2016-12-07,18.138392694063924
2016-12-08,18.144188356164385
2016-12-09,18.14511301369863
2016-12-10,18.15744520547945
2016-12-11,18.175876712328765
2016-12-12,18.19399086757991
2016-12-13,18.20779566210046
2016-12-14,18.228335616438354
2016-12-15,18.26828538812785
2016-12-16,18.31353310502283
2016-12-17,18.351966894977167
2016-12-18,18.38369292237443
2016-12-19,18.40130821917808
2016-12-20,18.410151826484018
2016-12-21,18.4211198630137
2016-12-22,18.425364155251142
2016-12-23,18.42800913242009
2016-12-24,18.43449315068493
2016-12-25,18.429171232876712
2016-12-26,18.424101598173515
2016-12-27,18.410073059360727
2016-12-28,18.389842465753425
2016-12-29,18.361867579908676
2016-12-30,18.340535388127854
2016-12-31,18.325514840182645
2017-01-01,18.315739726027395
2017-01-02,18.3112602739726
2017-01-03,18.315898401826484
2017-01-04,18.318928082191782
2017-01-05,18.306380136986302
2017-01-06,18.2999600456621
2017-01-07,18.29184589041096
2017-01-08,18.28445091324201
2017-01-09,18.26899200913242
2017-01-10,18.262864155251144
2017-01-11,18.271618721461188
2017-01-12,18.29070319634703
2017-01-13,18.308381278538814
2017-01-14,18.320440639269407
2017-01-15,18.33138356164384
2017-01-16,18.33268150684932
2017-01-17,18.327834474885847
2017-01-18,18.3155399543379
2017-01-19,18.298759132420095
2017-01-20,18.290304794520544
2017-01-21,18.287371004566207
2017-01-22,18.287531963470318
2017-01-23,18.28850799086758
2017-01-24,18.2840901826484
2017-01-25,18.280847031963468
2017-01-26,18.27681506849315
2017-01-27,18.27349885844749
2017-01-28,18.26986643835616
2017-01-29,18.27384817351598
2017-01-30,18.272956621004564
2017-01-31,18.264299086757987
2017-02-01,18.259070776255705
2017-02-02,18.258470319634704
2017-02-03,18.267189497716892
2017-02-04,18.27644292237443
2017-02-05,18.276584474885844
2017-02-06,18.2742602739726
2017-02-07,18.262320776255706
2017-02-08,18.25006506849315
2017-02-09,18.24023744292237
2017-02-10,18.232989726027398
2017-02-11,18.232666666666663
2017-02-12,18.23163470319635
2017-02-13,18.233087899543378
2017-02-14,18.236278538812783
2017-02-15,18.237158675799087
2017-02-16,18.247570776255706
2017-02-17,18.25748630136986
2017-02-18,18.264988584474885
2017-02-19,18.27869520547945
2017-02-20,18.293640410958904
2017-02-21,18.300020547945206
2017-02-22,18.30220205479452
2017-02-23,18.296692922374426
2017-02-24,18.28972602739726
2017-02-25,18.283819634703196
2017-02-26,18.270674657534247
2017-02-27,18.25399771689498
2017-02-28,18.229045662100457
2017-03-01,18.21729908675799
2017-03-02,18.210754566210046
2017-03-03,18.20105707762557
2017-03-04,18.18931164383562
2017-03-05,18.180727168949772
2017-03-06,18.170043378995437
2017-03-07,18.159611872146122
2017-03-08,18.149176940639272
2017-03-09,18.13422374429224
2017-03-10,18.129303652968037
2017-03-11,18.12514497716895
2017-03-12,18.114937214611874
2017-03-13,18.113187214611877
2017-03-14,18.110438356164387
2017-03-15,18.121413242009133
2017-03-16,18.14302511415525
2017-03-17,18.15401598173516
2017-03-18,18.15365410958904
2017-03-19,18.14789383561644
2017-03-20,18.148844748858448
2017-03-21,18.149329908675803
2017-03-22,18.148246575342466
2017-03-23,18.148876712328768
2017-03-24,18.151495433789954
2017-03-25,18.15903881278539
2017-03-26,18.166229452054797
2017-03-27,18.168710045662102
2017-03-28,18.16369178082192
2017-03-29,18.16032648401827
2017-03-30,18.157374429223744
2017-03-31,18.160307077625575
2017-04-01,18.1683801369863
2017-04-02,18.1713801369863
2017-04-03,18.183803652968038
2017-04-04,18.198593607305938
2017-04-05,18.21060844748859
2017-04-06,18.219311643835617
2017-04-07,18.224949771689502
2017-04-08,18.232554794520553
2017-04-09,18.235429223744294
2017-04-10,18.239101598173516
2017-04-11,18.243336757990868
2017-04-12,18.250027397260272
2017-04-13,18.272934931506846
2017-04-14,18.29265867579909
2017-04-15,18.30861529680365
2017-04-16,18.3373698630137
2017-04-17,18.358682648401825
2017-04-18,18.35987671232877
2017-04-19,18.350727168949774
2017-04-20,18.341035388127853
2017-04-21,18.34349885844749
2017-04-22,18.349521689497713
2017-04-23,18.34497488584475
2017-04-24,18.342754566210047
2017-04-25,18.350567351598173
2017-04-26,18.352705479452055
2017-04-27,18.34995205479452
2017-04-28,18.345891552511418
2017-04-29,18.338541095890413
2017-04-30,18.330390410958906
2017-05-01,18.327334474885845
2017-05-02,18.327648401826487
2017-05-03,18.33364383561644
2017-05-04,18.340502283105025
2017-05-05,18.342551369863013
2017-05-06,18.340705479452055
2017-05-07,18.34208219178082
2017-05-08,18.342490867579905
2017-05-09,18.349761415525116
2017-05-10,18.353767123287668
2017-05-11,18.34571118721461
2017-05-12,18.346554794520546
2017-05-13,18.35332305936073
2017-05-14,18.357245433789956
2017-05-15,18.35459817351598
2017-05-16,18.346278538812783
2017-05-17,18.34435730593607
2017-05-18,18.345946347031965
2017-05-19,18.345864155251142
2017-05-20,18.34479908675799
2017-05-21,18.34367694063927
2017-05-22,18.33845890410959
2017-05-23,18.32825456621005
2017-05-24,18.331053652968038
2017-05-25,18.34647374429224
2017-05-26,18.363667808219176
2017-05-27,18.377760273972605
2017-05-28,18.376905251141554
2017-05-29,18.370327625570777
2017-05-30,18.363764840182647
2017-05-31,18.361205479452053
2017-06-01,18.331431506849317
2017-06-02,18.32133561643836
2017-06-03,18.299788812785387
2017-06-04,18.283794520547946
2017-06-05,18.259256849315072
2017-06-06,18.233329908675802
2017-06-07,18.212486301369864
2017-06-08,18.199923515981737
2017-06-09,18.199950913242013
2017-06-10,18.21155821917808
2017-06-11,18.22104109589041
2017-06-12,18.22732876712329
2017-06-13,18.226800228310502
2017-06-14,18.22650799086758
2017-06-15,18.237031963470322
2017-06-16,18.241931506849316
2017-06-17,18.23333561643836
2017-06-18,18.2106894977169
2017-06-19,18.195228310502287
2017-06-20,18.191470319634703
2017-06-21,18.19201484018265
2017-06-22,18.189847031963474
2017-06-23,18.18841894977169
2017-06-24,18.188157534246578
2017-06-25,18.18425799086758
2017-06-26,18.17719520547945
2017-06-27,18.18946917808219
2017-06-28,18.208470319634703
2017-06-29,18.22372716894977
2017-06-30,18.244488584474887
2017-07-01,18.269180365296805
2017-07-02,18.295071917808222
2017-07-03,18.317473744292236
2017-07-04,18.33355821917808
2017-07-05,18.34966095890411
2017-07-06,18.359022831050233
2017-07-07,18.363466894977172
2017-07-08,18.3691997716895
2017-07-09,18.376649543378996
2017-07-10,18.381631278538812
2017-07-11,18.381901826484018
2017-07-12,18.381539954337903
2017-07-13,18.37750570776256
2017-07-14,18.363707762557077
2017-07-15,18.34793721461187
2017-07-16,18.350389269406392
2017-07-17,18.344744292237444
2017-07-18,18.35735616438356
2017-07-19,18.357946347031962
2017-07-20,18.371876712328767
2017-07-21,18.389509132420095
2017-07-22,18.39770890410959
2017-07-23,18.40165182648402
2017-07-24,18.394650684931506
2017-07-25,18.403212328767122
2017-07-26,18.408413242009136
2017-07-27,18.41346575342466
2017-07-28,18.41792579908676
2017-07-29,18.416477168949775
2017-07-30,18.416582191780826
2017-07-31,18.420753424657534
2017-08-01,18.412676940639273
2017-08-02,18.405539954337904
2017-08-03,18.397780821917813
2017-08-04,18.383502283105024
2017-08-05,18.36562557077626
2017-08-06,18.349170091324204
2017-08-07,18.334240867579908
2017-08-08,18.321091324200914
2017-08-09,18.296245433789956
2017-08-10,18.27961872146119
2017-08-11,18.27580821917808
2017-08-12,18.270810502283105
2017-08-13,18.275595890410962
2017-08-14,18.27822602739726
2017-08-15,18.26983904109589
2017-08-16,18.274803652968036
2017-08-17,18.280642694063925
2017-08-18,18.281473744292235
2017-08-19,18.285446347031964
2017-08-20,18.285963470319636
2017-08-21,18.28438812785388
2017-08-22,18.288252283105024
2017-08-23,18.280966894977166
2017-08-24,18.259837899543378
2017-08-25,18.237192922374426
2017-08-26,18.217957762557077
2017-08-27,18.203546803652962
2017-08-28,18.19845205479452
2017-08-29,18.180997716894975
2017-08-30,18.180687214611872
2017-08-31,18.18328424657534
2017-09-01,18.178587899543377
2017-09-02,18.185296803652967
2017-09-03,18.19557648401826
2017-09-04,18.188800228310498
2017-09-05,18.17404223744292
2017-09-06,18.155289954337896
2017-09-07,18.142275114155247
2017-09-08,18.13444406392694
2017-09-09,18.127658675799083
2017-09-10,18.112189497716894
2017-09-11,18.106739726027396
2017-09-12,18.110513698630136
2017-09-13,18.10521689497717
2017-09-14,18.093116438356162
2017-09-15,18.079226027397258
2017-09-16,18.06854337899543
2017-09-17,18.06275114155251
2017-09-18,18.050076484018263
2017-09-19,18.03168835616438
2017-09-20,18.019091324200907
2017-09-21,18.021111872146115
2017-09-22,18.03578310502283
2017-09-23,18.046811643835618
2017-09-24,18.062407534246574
2017-09-25,18.067810502283102
2017-09-26,18.07996917808219
2017-09-27,18.088264840182646
2017-09-28,18.08357534246575
2017-09-29,18.067896118721457
2017-09-30,18.053466894977166
2017-10-01,18.051386986301367
2017-10-02,18.054682648401823
2017-10-03,18.05438470319634
2017-10-04,18.049168949771683
2017-10-05,18.047020547945202
2017-10-06,18.045490867579908
2017-10-07,18.032892694063925
2017-10-08,18.020296803652965
2017-10-09,17.993889269406388
2017-10-10,17.967941780821917
2017-10-11,17.944598173515978
2017-10-12,17.91438242009132
2017-10-13,17.887210045662098
2017-10-14,17.87067922374429
2017-10-15,17.851933789954337
2017-10-16,17.83381849315068
2017-10-17,17.818109589041093
2017-10-18,17.80844520547945
2017-10-19,17.802953196347033
2017-10-20,17.805482876712325
2017-10-21,17.80466894977169
2017-10-22,17.806442922374426
2017-10-23,17.80903082191781
2017-10-24,17.80718607305936
2017-10-25,17.808993150684934
2017-10-26,17.820269406392693
2017-10-27,17.830325342465752
2017-10-28,17.829011415525116
2017-10-29,17.821707762557075
2017-10-30,17.815328767123287
2017-10-31,17.811044520547945
2017-11-01,17.800657534246575
2017-11-02,17.791601598173514
2017-11-03,17.774569634703195
2017-11-04,17.7797602739726
2017-11-05,17.79127511415525
2017-11-06,17.794097031963467
2017-11-07,17.79219406392694
2017-11-08,17.790881278538812
2017-11-09,17.79583105022831
2017-11-10,17.81233105022831
2017-11-11,17.81194178082192
2017-11-12,17.80607077625571
2017-11-13,17.80271232876712
2017-11-14,17.79308447488584
2017-11-15,17.78443835616438
2017-11-16,17.776850456621005
2017-11-17,17.77100114155251
2017-11-18,17.770558219178085
2017-11-19,17.762295662100456
2017-11-20,17.750655251141552
2017-11-21,17.74426826484018
2017-11-22,17.732947488584472
2017-11-23,17.71327625570776
2017-11-24,17.682527397260273
2017-11-25,17.658665525114152
2017-11-26,17.63999429223744
2017-11-27,17.62689383561644
2017-11-28,17.613302511415526
2017-11-29,17.59359817351598
2017-11-30,17.586228310502285
2017-12-01,17.55820319634703
2017-12-02,17.537623287671234
2017-12-03,17.522141552511414
2017-12-04,17.50262671232877
2017-12-05,17.487493150684934
2017-12-06,17.47478310502283
2017-12-07,17.454034246575343
2017-12-08,17.426731735159816
2017-12-09,17.39844406392694
2017-12-10,17.366738584474888
2017-12-11,17.33445776255708
2017-12-12,17.30665410958904
2017-12-13,17.283374429223745
2017-12-14,17.261562785388126
2017-12-15,17.2431803652968
2017-12-16,17.22820890410959
2017-12-17,17.215687214611872
2017-12-18,17.205109589041097
2017-12-19,17.205303652968034
